simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_12,cell_17,cell_2,cell_5,cell_6	mut7	0	0.01792158607155388017263231856	0E+29	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_12,cell_17,cell_2,cell_5,cell_9	mut5	0	4.929695019572056332994883512E-21	0E+48	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_12,cell_19,cell_2,cell_4,cell_5,cell_6,cell_9	mut8	0	4.929695019572056332994883512E-21	0E+48	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_12	mut9	0	2.312365730384503346734235264E-8	0E+35	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_13,cell_14,cell_18,cell_7,cell_8	mut2	0	8.211378892706168307345707219E-8	0E+35	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_13,cell_14,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9	mut1	0	0.0006427160341412289112375631217	0E+31	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_13,cell_15,cell_16,cell_17,cell_5,cell_6	mut8	0.00007886922264859240487383267315	0.0001284146636214173908686249398	0.6141761417614176141761460877	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_16,cell_18,cell_19,cell_3,cell_6	mut1	0	3.973461930190952742743004486E-8	0E+35	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_13,cell_15,cell_16,cell_18,cell_6,cell_7	mut3	0	2.865720242314168945104521720E-12	0E+39	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_17,cell_19	mut10	0.000009611676301133808836695229119	0.0004058944334616048653591208140	0.02368023680236800960476845576	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_19,cell_4,cell_5,cell_8	mut1	0	1.756830081495811357184143189E-10	0E+37	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_13,cell_15,cell_2,cell_4,cell_5,cell_6	mut4	0	0.01792158607155388017263231856	0E+29	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_4,cell_7	mut10	5.985475917555402109654659548E-23	2.559638833088074830601005349E-22	0.2338406434603989835252906655	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_4,cell_7	mut13	4.181892824211385436397450215E-8	1.620432830349572315003920266E-7	0.2580725807258073845346545100	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_4	mut9	0	1.620432830349572315003920266E-7	0E+34	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_7	mut11	9.542824366172282467323680372E-9	1.620432830349572315003920266E-7	0.05889058890588899336078065291	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_7	mut14	9.005483466219377810903670829E-8	1.620432830349572315003920266E-7	0.5557455574555747059367327511	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_15,cell_7	mut9	1.055689824092832224664770697E-22	2.559638833088074830601005349E-22	0.4124370244919263981173790800	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_16,cell_17,cell_18,cell_2,cell_6,cell_8	mut7	0	2.451450462644184910075235752E-21	0E+48	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_16,cell_17,cell_19,cell_5,cell_6	mut8	0.00003267482864194559537993888980	0.0004058944334616048653591208140	0.08050080500805004172820747150	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_17,cell_6,cell_8	mut12	0	3.630532403879545595014416918E-8	0E+35	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_17,cell_8	mut8	0	3.630532403879545595014416918E-8	0E+35	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_18,cell_19,cell_2,cell_3,cell_5,cell_8	mut5	2.131802640341710696869948780E-22	2.451450462644184910075235752E-21	0.08696086960869299006787544971	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_13,cell_18,cell_19,cell_2,cell_5,cell_6	mut3	0	0.0003895449807533890381421431656	0E+31	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_19,cell_2,cell_3,cell_5,cell_6,cell_7	mut6	0	3.675045119641944049644250288E-8	0E+35	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_3,cell_7	mut8	0	2.559638833088074830601005349E-22	0E+49	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_4,cell_7	mut10	0	9.593704412983989559246657569E-13	0E+40	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_4,cell_7	mut14	0	9.593704412983989559246657569E-13	0E+40	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_13,cell_7	mut14	2.300426722546269285414837348E-22	2.559638833088074830601005349E-22	0.8987309822030324332094668269	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_13	mut13	1.696778902659175599813490247E-24	2.559638833088074830601005349E-22	0.006628977810170576475406327590	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_13	mut14	0	3.479178490363624174790845028E-9	0E+36	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_14,cell_16,cell_17,cell_19,cell_2,cell_3	mut6	0	8.447158803220133568903616046E-17	0E+44	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_14,cell_19,cell_2,cell_3,cell_7	mut11	2.851973783933556104912009360E-8	3.675045119641943873873414669E-8	0.7760377603775980794273250779	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_14,cell_19	mut10	0.002884508123297829992085057880	0.01792158607155388017263231856	0.1609516095160951609516075831	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_14,cell_19	mut11	0	4.389712819649266224012365492E-11	0E+38	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_14,cell_3,cell_7,cell_8	mut10	2.396597147416390511006568810E-12	2.865720242314168945104521720E-12	0.8362983629836298362983623817	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_15,cell_17,cell_18,cell_19,cell_2,cell_3,cell_4	mut2	0	0.01792158607155388017263231856	0E+29	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_15,cell_4,cell_7	mut16	0	2.559638833088074830601005349E-22	0E+49	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_15,cell_7	mut12	5.942399937401657149568875194E-14	9.593704412983989559246657569E-13	0.06194061940619406194061940418	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_15,cell_7	mut16	1.620432830349572315003920266E-7	1.620432830349572315003920266E-7	1	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_15	mut11	0	8.211378892706168307345707219E-8	0E+35	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_16,cell_17,cell_2	mut6	0	4.389712819649266717030737042E-11	0E+38	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_16,cell_4,cell_5,cell_8	mut2	0	0.1292183946205582538957522462	0E+28	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_17,cell_19,cell_2	mut7	0	4.389712819649266717030737042E-11	0E+38	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_17,cell_19,cell_3,cell_5,cell_6	mut9	0.00001683666946668202496293327098	0.0004058944334616048653591208140	0.04148041480414801272286492729	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_17,cell_5	mut11	0.000005206051937063314824815802942	0.0006427160341412289112375631217	0.008100081000809992557514656693	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_17,cell_6,cell_8	mut12	0	0.00001110783512475382028625351320	0E+32	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_17,cell_6	mut9	18.05818155019343215772486321	498.2892099442033726104696785	0.03624036240362403624036213232	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_19,cell_4	mut10	1.663532541764028487653384998E-9	2.312365730384503346734235264E-8	0.07194071940719403473723157273	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_19,cell_4	mut10	7.404291776765520580147416662E-17	1.047895175896255176178183053E-16	0.7065870658706580482228192370	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_19,cell_4	mut12	5.454694068344685011767495154E-9	2.312365730384503346734235264E-8	0.2358923589235890897334808986	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_19,cell_4	mut9	3.540244464692559272762657056E-17	1.047895175896255176178183053E-16	0.3378433784337847062016116496	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_19,cell_6,cell_9	mut9	0.0005159694211433917725509457068	0.6070167781755062807449636897	0.0008500085000850008500085018331	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_19,cell_9	mut10	9.030674926275360211954643193E-14	3.032906320153280983547976851E-13	0.2977564742526882979901055472	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_19	mut10	4.601284330721115578853821207E-10	5.353825579602536992771992735E-10	0.8594385943859438594385941903	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_19	mut11	0.0003464221863483393606318607196	0.0004058944334616048653591208140	0.8534785347853477864658728751	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_19	mut12	0.0003059378707117225699016087334	0.0004058944334616048653591208140	0.7537375373753737968742577448	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_19	mut12	64.58954299591600818164343778	104.6668996426551216541534964	0.6170961709617096170961713463	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_19	mut12	1.756830081495811357184143189E-10	1.756830081495811357184143189E-10	1	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_19	mut12	2.680327845306388908781942568E-12	8.934336806759786149642871641E-8	0.00003000030000300003000029992752	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_19	mut13	0.0001372545752207939349555708886	0.0004058944334616048660721505743	0.3381533815338154405305903198	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_19	mut13	1.756830081495811357184143189E-10	1.756830081495811357184143189E-10	1	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_19	mut9	3.322122731756627074130850659E-17	3.032906320153280983547976851E-13	0.0001095359493856285443585328122	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_19	mut9	4.915931806509114557908822208E-10	5.353825579602536992771992735E-10	0.9182091820918209182091819780	
simNo_4-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_2,cell_3,cell_4,cell_9	mut3	0	7.184913378230041998154216836E-14	0E+41	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_2,cell_3,cell_7	mut11	1.211638634836778997780160675E-13	2.865720242314168945104521720E-12	0.04228042280422804228042249331	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11,cell_2,cell_3,cell_8	mut11	0	2.451450462644184910075235752E-21	0E+48	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11,cell_3,cell_5	mut5	0	3.479178490363624174790845028E-9	0E+36	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_4,cell_7	mut14	0.02778406627789398769060141920	0.06354211192048303888101656994	0.4372543725437254372543728267	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_4,cell_7	mut15	0	1.620432830349572315003920266E-7	0E+34	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_4,cell_7	mut9	3.169791635966269813073226194E-14	9.593704412983989559246657569E-13	0.03304033040330403304033040123	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_4	mut11	0.01673653383659307097528771029	0.1292183946205582538957522462	0.1295212952129521295212961918	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_4	mut11	4.133009191205414756271022594E-14	9.593704412983989559246657569E-13	0.04308043080430804308043080226	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_4	mut12	0.03180871810697768955587419269	0.1292183946205582538957522462	0.2461624616246162461624636447	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_4	mut13	0.03126211883173997576475724464	0.1292183946205582538957522462	0.2419324193241932419324213065	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11,cell_4	mut16	0.03508572936466762377401268029	0.1292183946205582538957522462	0.2715227152271522715227174736	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_5,cell_6	mut10	3.973461930190952742743004486E-8	3.973461930190952742743004486E-8	1	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_5,cell_6	mut10	0.0003804022686279857433839994778	0.0003895449807533890381421431656	0.9765297652976529765297652816	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_11,cell_5,cell_6	mut11	0	0.0001291289393147943460003275833	0E+31	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11,cell_5,cell_6	mut12	0	0.0006427160341412289112375631217	0E+31	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11,cell_6	mut10	3.631071885430419755969111331E-12	1.081663312792028100173740509E-11	0.3356933569335699201970070963	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_11	mut10	342.6769164477931372755924436	498.2892099442033726104696785	0.6877068770687706877068764462	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11	mut10	3.326671882545687336872387800E-9	3.525811719883055696259699608E-9	0.9435194351943519435253998093	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_11	mut11	7.998048926498930686451600770E-11	1.756830081495811357184143189E-10	0.4552545525455245726085126779	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11	mut11	3.341409922915202204829876528E-9	3.525811719883055696259699608E-9	0.9476994769947699477050001775	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11	mut11	0.05010409171133719436001398246	0.06354211192048303888101656994	0.7885178851788517885178852852	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11	mut12	1.020094238870357345026370029E-16	1.047895175896255176178183053E-16	0.9734697346973470475718815432	
simNo_1-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11	mut12	7.697587777478391078582798991E-8	8.211378892706168307345707219E-8	0.9374293742937429374293743305	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_11	mut12	1.801902772993805594688645159E-15	2.357375393026229112910653551E-15	0.7643681945286840003123083030	
simNo_6-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_11	mut13	6.075409782694481526572403139E-11	8.934336806759786149642871641E-8	0.0006800068000680006800067983554	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11	mut16	0.005743628932781789702352126943	0.06354211192048303888101656994	0.09039090390903909039090415557	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_11	mut9	0.0003355057059972104173959424975	0.06354211192048303888101656994	0.005280052800528005280052817034	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_14,cell_16,cell_17,cell_18,cell_19,cell_2,cell_4,cell_5,cell_9	mut1	0	3.032906320153280983547976851E-13	0E+40	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_14,cell_16,cell_17,cell_19,cell_2,cell_3,cell_7,cell_8	mut5	0	3.675045119641944049644250288E-8	0E+35	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_14,cell_17,cell_19,cell_3,cell_4,cell_5	mut0	0	3.032906320153280983547976851E-13	0E+40	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_15,cell_16,cell_17,cell_2,cell_4,cell_6,cell_8,cell_9	mut4	0	4.929695019572056332994883512E-21	0E+48	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_12,cell_13,cell_15,cell_16,cell_3,cell_9	mut5	0	0.1292183946205582538957522462	0E+28	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_15,cell_17,cell_19,cell_3,cell_4,cell_5,cell_6,cell_7,cell_9	mut0	0	2.763507371281484504636156021E-17	0E+44	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_12,cell_13,cell_15,cell_17,cell_19,cell_3,cell_5	mut3	0	2.312365730384503346734235264E-8	0E+35	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_15,cell_19,cell_5	mut4	0	3.973461930190952742743004486E-8	0E+35	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_16,cell_18,cell_3,cell_5	mut5	0	1.081663312792028100173740509E-11	0E+38	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_12,cell_13,cell_16,cell_19,cell_2,cell_6	mut2	0	1.047895175896255176178183053E-16	0E+43	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_16,cell_3,cell_4	mut4	0	1.081663312792028100173740509E-11	0E+38	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_12,cell_13,cell_17,cell_2,cell_3,cell_6	mut0	0	5.353825579602536992771992735E-10	0E+37	
simNo_5-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_12,cell_13,cell_17,cell_2,cell_5,cell_7	mut7	0	2.865720242314168945104521720E-12	0E+39	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.50-d_0-l_1000000	cell_12,cell_13,cell_17,cell_3,cell_6	mut1	0	1.047895175896255176178183053E-16	0E+43	
simNo_10-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_12,cell_13,cell_17,cell_5,cell_7	mut4	0	2.312365730384503346734235264E-8	0E+35	
simNo_7-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.50-d_0-l_1000000	cell_12,cell_13,cell_19	mut4	0	0.0003895449807533890381421431656	0E+31	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_3,cell_4,cell_5	mut4	0	1.285696379257672427907586606E-7	0E+34	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.2-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_3,cell_4	mut6	0	1.081663312792028100173740509E-11	0E+38	
simNo_8-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.4-na_0.25-d_0-l_1000000	cell_12,cell_13,cell_5,cell_9	mut2	0	2.559638833088075070535586803E-22	0E+49	
simNo_9-s_7-m_20-h_1-minCP_0.10-ISAV_0-n_20-fp_0.001-fn_0.1-na_0.50-d_0-l_1000000	cell_12,cell_13	mut6	0.3583559385552956857946473309	0.6070167781755062807449636897	0.5903559035590355903559036747	
